dev,name,batch_size,_compile,OutputGraph.call_user_compiler,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,cudagraphify,CachingAutotuner.benchmark_all_configs,compile_fx.<locals>.bw_compiler
cuda,adv_inception_v3,128,40.465241,34.557368,30.448661,17.672626,5.327631,27.039693,9.499299,5.156114,0.598618,42.212198,96.916044,57.279749
cuda,beit_base_patch16_224,64,20.957455,16.904849,14.013758,7.992946,1.722472,12.936125,3.936121,2.092297,0.276079,0.643952,3.252994,7.470843
cuda,botnet26t_256,128,26.507653,23.473574,19.082197,14.135988,2.492615,21.785355,6.152751,3.163391,0.148398,26.642646,52.617721,36.934222
cuda,cait_m36_384,4,57.893020,43.885777,40.958558,18.051582,6.229545,35.504320,16.128606,7.815874,2.193983,7.902322,22.013883,32.200693
cuda,coat_lite_mini,128,27.962172,24.478912,20.175652,14.047996,2.438808,26.748711,7.856811,3.453026,0.237939,13.387533,43.743573,28.686860
cuda,convit_base,64,24.771753,20.928151,16.986059,9.809795,2.225075,19.306787,5.453743,2.561178,0.298704,5.398152,8.579123,17.308033
cuda,convmixer_768_32,32,22.062697,20.367790,16.024700,6.936869,3.193777,12.077809,3.761180,2.151918,0.322580,2.739007,11.343518,2.051322
cuda,convnext_base,64,29.547982,22.750302,18.644709,10.169872,3.735349,19.502860,5.898639,3.031122,0.517967,6.270137,12.439908,19.584332
cuda,crossvit_9_240,128,32.487426,26.798668,22.397390,12.033440,3.082556,26.104106,7.689539,3.685308,0.470267,17.428681,32.477584,34.852862
cuda,cspdarknet53,64,31.718182,25.875035,21.672336,11.727052,4.018881,17.888925,5.108438,2.704299,0.340873,24.281222,52.648337,34.749447
cuda,deit_base_distilled_patch16_224,64,19.877268,16.642569,13.681392,8.269545,1.650816,24.968648,4.075289,1.955176,0.242191,2.284329,3.829154,20.778857
cuda,dla102,128,39.416696,32.986794,29.117320,14.945490,5.043101,22.429642,7.918386,3.962857,0.580813,17.119374,39.369680,30.328517
cuda,dm_nfnet_f0,128,27.559923,21.252113,17.867884,8.537270,3.572518,16.835958,5.480953,2.328622,0.288558,22.760345,27.964427,34.886393
cuda,dpn107,32,47.782618,37.894437,34.494627,17.828395,5.607874,27.331427,7.952864,4.825308,0.580541,15.831545,27.775221,31.777653
cuda,eca_botnext26ts_256,128,27.927963,24.702080,20.284184,14.525890,3.008567,22.034496,6.263682,2.963682,0.165565,31.212933,56.148022,41.908155
cuda,ese_vovnet19b_dw,128,19.244951,16.726953,12.306338,8.732895,1.700849,14.062999,3.531248,1.665014,0.124328,24.854213,47.370634,31.993969
cuda,fbnetc_100,128,30.521426,25.627668,21.132381,12.849203,3.209767,19.338713,5.155501,2.592874,0.307954,44.137182,94.187760,54.324211
cuda,fbnetv3_b,128,46.592659,38.351752,34.015554,18.362752,6.013149,27.510304,9.193629,4.398806,0.659255,51.874952,103.207430,67.820940
cuda,gernet_l,128,25.383759,20.391165,16.286880,8.776755,2.912616,13.478424,3.061995,1.956681,0.244909,22.961096,45.744429,30.794696
cuda,ghostnet_100,128,42.686795,35.119991,30.896031,18.124081,4.704725,30.681127,9.084213,4.344692,0.503111,101.260016,177.956694,118.889544
cuda,gluon_inception_v3,128,40.368539,34.412550,30.128085,17.423077,5.288604,26.975037,9.606372,5.122415,0.602359,43.210186,98.378969,58.436192
cuda,gluon_xception65,32,42.334151,34.718466,31.461530,14.412596,6.063840,20.798272,7.619463,3.685910,0.741855,14.158713,31.779884,27.108201
cuda,gmixer_24_224,128,29.424166,23.221326,19.578716,9.467006,2.552253,17.304491,5.911052,3.074335,0.411946,0.002498,6.926076,10.637218
cuda,gmlp_s16_224,128,29.572215,23.526724,20.177948,10.983052,3.129374,20.209724,6.176368,3.224439,0.448463,0.002465,12.298940,12.611434
cuda,hrnet_w18,128,101.785641,92.934146,89.566950,41.968711,18.216235,59.828885,29.010985,12.422575,5.052319,42.146490,89.388407,79.527814
cuda,inception_v3,128,38.864136,33.192185,29.826989,17.299431,5.287495,26.837451,9.312427,5.074154,0.601425,43.902763,102.257892,59.095017
cuda,jx_nest_base,32,36.521850,29.949649,26.679227,15.551277,4.175209,29.138689,10.857363,4.291844,0.617417,11.462325,23.448380,29.559751
cuda,lcnet_050,128,20.121667,17.707462,13.345158,8.706127,2.048574,13.200750,3.094566,1.553680,0.132366,40.806068,70.735323,47.484357
cuda,mixer_b16_224,128,18.797967,15.910853,11.985322,7.282252,1.436419,12.425359,2.264087,1.332543,0.153021,0.002360,6.037060,6.701372
cuda,mixnet_l,128,40.967753,32.125264,27.845596,15.896256,4.205748,26.074625,7.288686,4.088207,0.561301,61.700207,97.087083,76.427181
cuda,mnasnet_100,128,26.285154,22.356516,17.944616,11.239053,2.558326,17.000381,4.089075,2.121294,0.223739,40.732212,85.471536,49.256103
cuda,mobilenetv2_100,128,27.643759,23.673239,19.248692,12.059745,2.725666,17.613394,4.213027,2.122172,0.243334,39.442070,88.472824,47.937263
cuda,mobilenetv3_large_100,128,29.001529,24.883820,20.453490,13.021637,3.247071,20.877920,5.034570,2.765295,0.260027,57.823878,108.878229,69.155167
cuda,mobilevit_s,64,36.482566,31.197879,28.335978,19.221146,4.477430,35.493043,14.221543,6.530004,0.401320,50.255123,96.112336,71.259432
cuda,nfnet_l0,128,24.936041,19.694234,16.671279,8.134764,3.160509,15.865599,5.141688,2.286881,0.285504,28.491064,37.615698,39.611817
cuda,pit_b_224,64,21.385665,17.806573,14.831575,8.717542,2.104742,14.772394,4.266374,2.164935,0.273931,0.002374,12.067269,8.324003
cuda,pnasnet5large,16,71.615168,63.776323,60.833529,29.669750,11.291955,45.442648,21.726696,10.223556,1.975927,27.550836,48.923008,55.509387
cuda,poolformer_m36,64,40.090232,32.666695,29.791355,16.989115,5.902033,30.548679,15.000977,6.342150,0.622252,16.290874,33.203416,36.126555
cuda,regnety_002,128,24.171511,19.501086,16.608358,9.768801,2.576771,15.618184,4.230416,2.119844,0.248978,40.167281,70.250370,48.788299
cuda,repvgg_a2,128,23.566540,18.802711,15.929174,8.599940,2.964457,12.637795,3.380209,1.717518,0.219461,13.907280,27.376291,21.117964
cuda,res2net101_26w_4s,64,60.795969,50.724152,47.849848,23.237229,8.706521,33.457203,14.906326,7.208857,1.565748,29.328939,60.200431,49.330514
cuda,res2net50_14w_8s,128,54.395118,45.680433,42.807826,20.363201,7.499053,32.100646,14.096180,6.739288,1.244060,19.766983,37.648045,39.605206
cuda,res2next50,128,33.364212,28.357589,25.398139,13.414318,4.542175,20.695078,7.553127,3.919839,0.510543,17.830132,38.353005,29.991796
cuda,resmlp_12_224,128,15.080221,12.316125,9.524214,6.176071,1.027194,19.529609,2.161796,1.751070,0.134814,0.002319,7.813942,14.470183
cuda,resnest101e,64,55.903523,45.182285,42.239989,19.477219,7.331459,30.955631,12.633785,6.181534,1.193674,43.032351,79.100053,62.478913
cuda,rexnet_100,128,34.672689,29.176832,26.289808,16.650841,3.957582,27.751377,6.578158,3.298055,0.330549,140.174765,229.215058,155.519904
cuda,sebotnet33ts_256,64,30.168668,25.926366,23.073923,15.760503,3.662094,24.085339,8.441119,3.351406,0.229340,36.407527,60.729536,48.610832
cuda,selecsls42b,128,20.351453,17.920277,15.084278,9.673765,2.220772,16.207637,4.428070,2.413832,0.178806,26.528180,57.501636,35.440687
cuda,spnasnet_100,128,27.626191,22.854926,19.841937,11.840773,3.328310,17.847924,4.989202,2.487371,0.301660,45.264718,95.228545,54.842849
cuda,swin_base_patch4_window7_224,64,43.890882,35.627185,32.697963,18.509046,5.018115,37.799729,14.224187,6.542131,0.734564,22.226267,30.492401,46.921589
cuda,swsl_resnext101_32x16d,32,34.093753,28.021780,25.012350,11.294652,4.974783,16.209651,6.144705,2.992263,0.489026,7.141074,11.099340,17.426891
cuda,tf_efficientnet_b0,128,28.983877,24.072307,21.081795,12.630118,3.502199,20.585685,5.681757,2.788766,0.311511,67.783791,113.627679,79.487811
cuda,tf_mixnet_l,128,40.069460,30.998625,28.075999,15.977719,4.244498,25.743182,7.441379,4.625556,0.554554,62.634310,100.952838,76.979778
cuda,tinynet_a,128,32.659113,26.828698,23.960036,13.724825,4.069977,21.709613,6.592669,3.173046,0.385956,66.212723,113.518164,78.561697
cuda,tnt_s_patch16_224,128,35.472668,28.507064,25.639373,12.643777,3.764203,22.887689,8.360701,3.952415,0.747442,7.834559,12.954457,22.182703
cuda,twins_pcpvt_base,64,48.841113,38.204628,35.268428,17.656272,5.363207,32.816849,13.652550,5.729494,1.444390,38.241312,69.682127,59.230379
cuda,visformer_small,128,21.453460,18.714253,15.743206,10.186196,2.484324,15.269558,3.359375,1.698314,0.207673,18.670318,34.552923,26.402450
cuda,vit_base_patch16_224,64,19.233802,16.032690,13.010310,7.607172,1.642366,23.289168,3.570561,1.841002,0.235591,2.368360,3.901011,19.838928
cuda,volo_d1_224,64,30.807437,25.755426,22.759760,12.901244,3.379990,22.911774,7.930275,3.625411,0.454492,13.314249,23.772579,26.983748
cuda,xcit_large_24_p8_224,5,59.760327,46.627171,43.673672,20.953192,8.589438,37.028439,16.841899,7.718764,2.047217,0.002644,35.897381,25.638357
